source,target,wight
10284,10109,7.69800358919501
10284,11747,7.660642662948694
10359,10115,11.13692092779409
10359,10018,12.185435916898848
10359,10526,17.221168004841612
10359,10527,11.420804814403214
10359,13399,1.0
10359,10115,11.13692092779409
10940,10019,1.0
11980,10545,10.059909096557137
11980,10115,7.74693511983531
12380,11751,1.0
12380,10526,1.0
12692,10545,1.0
12692,12642,1.0
12692,10109,1.0
10383,12885,1.0
12907,10574,3.646624787447364
12907,10035,17.81741612749496
12907,10115,1.0
12907,12055,14.301938838683883
12907,10018,1.0
12907,10898,4.564354645876384
12907,12716,1.0
12907,10527,1.0
12907,12994,1.0
12907,13375,1.0
12907,12041,5.892556509887896
12907,11276,1.0
12907,12327,1.0
12907,11633,7.216878364870323
12907,12881,7.372097807744857
12907,11771,1.0
11579,11184,1.0
13182,10545,12.52448582170299
13182,10109,10.0
13182,10347,5.129891760425771
13182,10115,9.644856443408242
13182,10770,2.7317918235407657
10833,10115,10.569725930559883
10749,10347,22.99272523068622
10749,10347,22.99272523068622
11771,11728,1.0
11771,10115,1.0
11771,10035,1.0
10849,10109,1.0
12523,11184,1.0
12523,10545,11.669000700233417
12523,11208,12.708214194383723
11201,10574,14.442786293795379
11201,10415,17.783574850739466
11201,13007,1.0
11201,10018,20.769510081357428
11201,11208,14.947849761564372
11201,10019,1.0
11201,11384,14.598929061844595
11201,11523,14.58407513661945
11201,10527,6.1938010426150045
11201,11276,11.357771260606366
11201,12383,1.0
11201,11398,20.00816826662603
11201,11771,1.0
11201,10126,17.928749299111978
11201,10443,9.440686400617013
11201,10035,7.056748320332843
11201,13303,1.0
11201,12865,4.950737714883372
11201,10347,16.06231415508089
11201,10448,18.29534767323246
11201,10960,12.983013961742001
11201,11295,11.20224067222408
11201,11215,15.278308283803522
11201,10115,13.589647625005567
11201,12168,12.252450735245086
11201,11633,8.574929257125442
12964,11208,1.0
10161,13011,1.0
10161,10115,10.700007523445436
10161,10018,10.03490412008509
10161,10347,11.382207864489443
10161,10354,1.0
10161,10563,25.83671523194332
10161,11730,7.308816827558576
10161,13375,1.0
10161,11990,10.635890745287925
10161,11276,6.036327274391503
10401,11583,6.004805767690767
10401,10019,1.0
10401,10347,11.470786693528087
10401,12030,8.219949365267865
12437,10347,1.0
12437,13332,1.0
11192,10109,1.0
10582,10545,10.226199851298274
10582,11276,2.9617443887954615
10582,12076,3.72677996249965
10582,10115,9.843740386976972
10582,12861,19.364916731037084
10812,10018,7.867372576486599
10812,11126,7.661204685080918
10812,10115,6.291610618605574
11374,12642,3.4139437099945944
11374,10115,10.360237735649559
11374,11689,6.254072988376248
11374,10019,1.0
11374,10115,10.360237735649559
11374,13375,1.0
11374,11728,1.0
11427,11557,4.301323936193403
11427,10126,5.663402411182764
11427,12611,1.0
11427,12762,1.0
11427,10115,3.179815003744467
11427,10259,8.674723979493603
11427,12416,1.0
11427,12865,5.212860351426869
11427,10018,1.9881069312188606
11427,10545,12.387602085230009
11427,11091,4.914731871829905
11427,10527,2.1739130434782608
11427,12076,3.00964632714423
11427,11293,8.25840139015334
11427,11276,2.391824366174699
11905,11309,17.10883008582455
12910,12652,1.0
12910,10018,1.0
12910,11276,8.885233166386385
12910,10115,1.0
11077,10415,1.0
11077,10134,1.0
11077,11294,1.0
11077,12412,1.0
11077,10019,1.0
11077,12994,1.0
11077,10161,1.0
11077,10109,1.0
11077,11059,1.0
11077,11128,1.0
11077,10545,1.0
11077,13162,1.0
11077,11990,1.0
11077,10040,1.0
11077,12147,1.0
11077,10347,1.0
11077,10354,1.0
11077,11689,1.0
11077,10583,1.0
11077,11692,1.0
11077,10636,1.0
11077,10115,1.0
11077,11144,1.0
11077,13022,1.0
11077,10449,1.0
11077,13280,1.0
10601,10415,13.717581529218359
10601,10115,11.64727069869513
10601,10215,5.493731565986337
10601,10347,15.929827321607744
10601,10545,12.964074471043288
10601,10449,17.285432628057716
10601,10019,1.0
10601,10527,6.825236327899351
10601,11208,11.765520133375292
10601,12041,15.430334996209192
10601,12077,1.0
10601,10109,4.600437062282362
10601,12671,1.0
10601,12327,1.0
12984,10019,1.0
12984,12524,1.0
11016,10115,8.887182323625229
11016,10018,9.260847332207952
11016,10347,14.180703562423226
11016,10898,17.733172553297717
11016,13375,1.0
11016,13280,4.856429311786321
11016,12327,1.0
11016,10998,1.0
11016,10115,8.887182323625229
11016,12881,1.0
12746,10545,12.964074471043288
12746,12762,1.0
11365,10115,8.986064433619868
10955,10527,9.325048082403137
10955,12076,3.227486121839514
10955,11015,1.0
10955,10115,11.934900940733288
10955,11312,16.484511834894676
10874,10545,12.654276706088277
10874,10109,7.69800358919501
10874,11208,7.874992309581577
10891,10545,12.870604798676139
10891,13375,1.0
10891,10035,16.543055566182172
10891,13038,1.0
10891,12530,3.2826608214930637
12869,11926,1.0
12869,10109,1.0
12869,12530,1.0
12869,11208,1.0
12869,10526,1.0
12869,12524,1.0
11758,10115,8.746392856766496
11758,13026,4.188539082916955
11758,10545,9.086217008485093
11758,10347,7.443229275647869
12147,11415,1.0
12147,10115,4.004808657316366
12147,10889,9.51034068730948
12147,11557,5.417289784878864
12147,12266,1.0
12147,12564,1.0
12147,12493,1.0
12147,13059,1.0
12147,10448,7.46523347941139
12147,11990,3.18464877649241
12147,12611,1.0
12147,10998,1.0
12147,13269,1.0
12147,13163,6.565321642986127
10481,10448,12.062447740929098
10481,10019,1.0
10481,12994,7.715167498104596
10481,10545,18.333969940564227
10481,11728,1.0
13333,11208,1.0
13333,12424,1.0
10323,10115,8.492494391814196
10323,10115,8.492494391814196
10323,12049,10.270600375222012
10344,11229,12.841755074180853
10344,10019,1.0
10344,10526,17.366496893643497
13124,10019,1.0
13124,10115,10.18923932424028
13124,10115,10.18923932424028
10088,10545,10.67014491044368
10244,10828,5.063696835418333
10244,10115,12.037508463876115
10244,10035,14.064216928154863
10244,10018,10.03490412008509
10244,10563,16.147947019964572
10244,13375,1.0
11678,12435,1.0
11678,11126,1.0
11678,12885,1.0
11678,12034,1.0
11678,10018,1.0
11678,11308,1.0
11678,12577,1.0
11678,10019,1.0
11678,11293,1.0
11248,10492,15.27118054453815
11248,10115,11.856482987097197
11248,11208,14.904532482132197
11871,10115,9.531160645787793
11871,10545,14.852213144650115
11871,12321,1.0
11871,10563,16.110055813220658
11871,10019,1.0
11871,11276,8.603090020146064
11871,10115,9.531160645787793
11871,11728,1.0
10131,12683,1.0
10131,10018,9.834215720608249
10131,12762,1.0
10131,10545,18.382665829627502
10131,12861,10.314212462587934
10540,10115,15.204938358270189
10540,10115,15.204938358270189
10540,11091,18.07753815155468
12283,10545,1.0
13343,11208,1.0
13343,12424,1.0
12689,11689,1.0
11354,10545,11.43323900950059
13013,10347,11.470786693528087
13013,12424,6.401843996644799
10728,11715,1.0
10728,10035,10.466430427045987
10728,10115,15.356874886802203
10728,11583,7.601486235852868
10728,10018,12.802048491651108
10728,10545,11.632787040410127
10728,10527,8.749070460642711
10728,11184,1.0
10728,11276,9.626070358206489
10638,11715,1.0
10638,10115,16.671392788033934
10638,11565,10.238909066834443
10638,10018,13.401525544428145
10638,11091,23.926830649550084
10638,12700,1.0
10638,12891,1.0
10638,10347,17.734310717834898
10638,12327,1.0
11111,10545,13.464028341974355
11111,10115,7.405985269687691
11111,11990,7.067142711473183
12451,10415,1.0
12451,10115,1.0
12451,11384,1.0
12451,11276,1.0
12451,10040,1.0
12680,10545,1.0
12680,12524,1.0
12680,10019,1.0
10617,10545,15.10509824098722
11810,11523,1.0
12586,10415,12.880163722232755
12586,13216,1.0
12586,13375,1.0
12586,10115,9.113532707206115
12586,10898,10.91089451179962
12030,11583,7.897471897389846
12030,12524,10.067340828210366
12030,10115,8.863799356486773
12598,10545,13.28422328310143
10703,10035,10.286889997472795
10422,10545,14.34299943928958
10422,10019,1.0
10422,10109,3.8173222287591213
10422,12530,3.2009219983223995
11421,10115,10.467600579705136
11421,12566,11.65103456070926
11590,10448,1.0
11590,10526,1.0
12661,12524,19.127301391900147
12661,10545,6.560610252610431
12661,11208,2.381627541147705
11877,10415,15.475519089988365
11877,10115,7.508510557782778
10593,13409,1.0
10593,10545,12.007302660701855
10593,13375,1.0
10334,11990,5.492350363810897
10334,10115,12.086944024924486
10334,10545,13.45345587992625
10334,13315,11.322770341445956
10334,11583,5.128205128205128
12196,10115,1.0
12196,10545,1.0
12196,10526,1.0
12196,10109,1.0
12196,11009,1.0
12196,12327,1.0
12196,12524,1.0
12196,10115,1.0
10691,11184,1.0
10691,11208,4.598004898717028
10691,11331,16.796775328675633
10551,11689,1.0
12087,10415,1.0
12087,10115,1.0
12087,10018,1.0
12087,10545,1.0
12087,10347,1.0
12087,12865,1.0
12087,11689,1.0
12087,10527,1.0
12087,11184,1.0
12087,13038,1.0
11182,12566,5.82551728035463
11182,10115,10.467600579705136
12131,11331,1.0
11586,10526,17.94267501365025
11586,10115,5.318279613892063
11343,10018,12.060453783110544
11343,10647,2.7216552697590863
11343,11208,9.093257859606313
11343,10019,1.0
11343,12994,1.0
11343,12076,6.085806194501846
11343,12073,6.59380473395787
11343,10881,5.976143046671969
11343,10713,1.0
11343,11565,9.872481295984873
11343,10527,8.791739645277161
11343,12383,1.0
11343,11497,1.0
11343,10126,9.543305571897804
11343,10003,7.4535599249993
11343,12865,15.811388300841896
11343,10347,6.839855680567694
11343,10115,6.429904295605494
11343,12416,1.0
11343,10984,4.836508334066745
11343,12611,1.0
11343,11728,1.0
11245,11184,1.0
12221,12805,1.0
12221,10115,12.859808591210989
12221,10134,7.829602926862712
12221,11502,2.174426910178141
12221,10019,1.0
12221,10527,8.791739645277161
12221,13216,1.0
13249,10019,1.0
10159,10115,13.794014696151086
10159,10347,7.336739820667777
12148,11715,1.0
12148,10415,12.70001270001905
12148,10115,2.69581933008596
12148,12865,1.0
12148,10545,7.001400420140048
12148,13315,8.838834764831843
12148,12530,1.0
12148,10019,1.0
12148,10527,1.0
10039,11858,10.660035817780521
10039,10134,1.6413304107465319
10039,10018,3.3709993123162105
10039,12055,8.427498280790525
10039,11583,4.003203845127178
10039,11565,6.622661785325219
10039,11128,9.847982464479191
10039,10527,1.0
10039,10842,5.856516070822727
10039,10347,7.169241683455055
10039,11276,4.055535528269064
10039,11398,7.654655446197432
10039,11630,8.57492925712544
10039,10694,12.403473458920846
10039,11265,5.933908290969266
10039,11118,8.498751295626061
10039,10347,7.169241683455055
10039,11174,1.0
10039,10359,8.068715304598784
10039,11215,12.274756325774572
10039,10115,4.04372899512894
10039,11611,8.111071056538128
10039,11396,1.0
10214,11401,1.0
10214,13010,1.0
10214,10415,5.184758473652126
10214,10115,4.402254531628119
10214,10018,2.7524094128159016
11538,10545,5.113099925649137
11538,10527,5.383819020581655
11538,13375,1.0
11538,10035,9.200874124564724
12454,10545,1.0
12454,10526,1.0
13148,10115,1.0
10503,11175,1.0
12905,10126,13.174886252731763
12905,10051,7.426106572325057
12905,11523,15.629049824118729
12905,10115,16.643851232744456
12905,10050,12.862393885688162
12905,13367,12.126781251816649
12905,10018,13.87491870188641
12905,10545,19.211684257122965
12905,11208,18.30730233380795
12905,12524,10.502100630210073
12905,10109,10.226199851298274
10049,10448,20.589104972858213
10049,11208,15.620352911691196
11402,10115,11.379481553341215
11402,10115,11.379481553341215
10003,11276,9.733285267845753
10003,10527,8.846517369293828
10003,10115,8.626621856275072
10003,10115,8.626621856275072
12222,10527,5.897678246195885
12222,10019,1.0
12222,10109,2.98142396999972
12222,10545,2.80056016805602
12222,12530,10.0
11312,10545,11.679143249475676
11043,10884,13.20989873168695
11043,10115,10.271927240465612
11043,10018,11.009637651263606
11043,10019,1.0
11043,10347,10.926834468453098
11043,10643,11.43323900950059
13022,10545,1.0
10610,12446,1.9245008972987525
10610,10115,3.214952147802747
10610,10347,3.419927840283847
10610,10408,14.704292441876154
10610,10223,2.387049580131443
10610,11091,1.0
10610,10527,8.791739645277161
10610,11728,1.0
10592,10019,1.0
10592,10115,15.899075018722334
10592,13038,1.0
11806,10115,4.529882541668521
11806,10673,16.73654817511446
11806,10347,8.031157077540445
11806,11208,8.541628435179643
11806,11689,5.469028176232293
11806,11184,1.0
11806,13375,1.0
11143,10347,6.997114285413196
11143,12865,5.39163866017192
11143,12861,10.78327732034384
11143,11396,1.0
11530,10019,1.0
12172,10288,1.0
12172,10526,1.0
10845,10115,12.451456127293808
10845,10545,20.211302086361083
10845,12700,1.0
10845,12493,1.0
10845,10019,1.0
10845,11184,1.0
10672,10115,10.78327732034384
10672,10347,8.603090020146064
10965,11689,3.1810213831759473
10838,10508,12.487810821089255
10838,10115,11.739345417674985
10838,12865,1.0
10838,10018,16.514456476895408
10838,10212,13.552389967500503
10838,11396,1.0
10838,10526,18.152704954572364
10838,10527,12.038585308576922
10838,10019,1.0
10838,12566,5.716619504750295
10838,12055,5.504818825631803
10838,10998,1.0
12167,10115,8.300970751529205
10988,10019,1.0
10988,10545,13.216960960863819
10988,10115,10.178117720790341
10988,11208,8.225161211526649
10988,10526,13.08139880335457
11479,10415,5.184758473652126
13125,11208,1.0
13125,10109,1.0
11350,10545,14.58407513661945
11350,10018,7.021867670200857
11350,13375,1.0
10365,10574,17.542826450672635
10365,12423,1.0
10365,10115,14.264935053936393
10365,10975,22.728432252424742
10285,13375,1.0
10285,11208,1.0
11352,10019,1.0
11352,11990,2.8988551782622425
11352,10526,12.298800925361816
11947,10526,10.090091909944688
11947,10115,13.458343602478031
10204,10035,9.698572899377439
10204,10527,2.837521769195829
12624,13216,1.0
12624,13375,1.0
12624,10115,5.810201339876483
10862,10545,11.65103456070926
10862,11920,12.688648033134406
11047,10545,15.686274509803921
11047,10019,1.0
11047,10448,16.888013236829963
11047,12992,14.002800840280097
11047,11208,19.218663979154194
11047,11633,2.8583097523751473
11047,10109,10.437071518085823
12237,10126,9.198440996365479
12237,10115,5.810201339876483
12237,10018,4.843594796964828
12237,12642,1.0
12237,10526,15.246239465416123
12237,13038,1.0
12237,10998,1.0
12237,13206,8.980265101338745
13204,13132,1.0
13204,10035,1.0
13204,10115,12.688648033134406
13204,10018,15.866576560438354
13204,10347,11.248031766646188
13204,11208,11.962972091091583
13204,12700,1.0
13204,10019,1.0
13204,12327,1.0
13204,12383,1.0
11928,10115,4.57495710997814
11928,11208,2.156655464068768
11928,10526,12.004900959975618
11170,10545,1.0
11170,10019,1.0
11170,11208,1.0
11241,10115,14.811970539375382
11241,10115,14.811970539375382
10356,13057,5.5901699437494745
10356,10115,11.934900940733288
10356,11728,1.0
10356,12078,1.0
10356,13273,19.76423537605237
10356,11990,8.134892168199606
10720,10115,2.69581933008596
10720,10115,2.69581933008596
11523,10526,9.472634669260088
11523,10115,12.634768180258032
11523,12167,2.5054867600094295
11523,10527,11.517184622813064
11523,12363,1.0
11523,10109,3.88148339826388
11128,10115,12.743223115243477
11128,10347,15.061880828219449
11040,12041,7.142857142857142
11040,10527,6.31894097806702
11040,10018,5.7788559639706465
12257,13280,1.0
12257,10115,1.0
12257,11920,1.0
10804,11276,2.0770324619863194
10804,10115,8.283943101287909
11754,10115,15.899075018722334
11754,10115,15.899075018722334
11041,10035,8.000256012288656
11918,10126,3.2009219983223995
11918,10468,17.96053020267749
11918,11728,1.0
12320,11523,23.728813559322035
12320,11711,1.0
12320,12424,5.000694589153869
12320,10115,11.23090504911825
12320,12076,5.314940034527339
10635,11689,5.266400752650643
10635,10115,10.178117720790341
11625,11419,14.21753574826139
11625,11276,3.5828718195000926
11625,10115,9.52651016459082
11625,12416,1.0
11625,12076,9.016696346674323
11625,12524,11.270870433342903
11625,10115,9.52651016459082
11625,11728,1.0
11625,11771,1.0
12072,10448,14.77342100713197
12874,10019,1.0
12874,11689,4.602873089491617
10491,10115,4.313310928137536
10491,10365,3.779644730092272
10491,10018,2.6967994498529686
10491,10347,6.882472016116853
10491,10545,11.20224067222408
10491,10019,1.0
10491,13038,1.0
10491,11276,1.0
10491,11633,1.0
10491,12870,1.0
10499,11208,16.302782918784448
11018,10545,7.669649888473705
11018,12524,14.9071198499986
10571,10019,1.0
10571,10415,30.658330991377586
10571,10035,4.67908270895731
10571,10347,14.910501299480675
10571,10898,14.383899044561524
10199,11176,1.0
10199,10115,1.0
10199,10347,1.0
10199,10449,1.0
10199,10545,1.0
10199,10527,1.0
10199,10019,1.0
10199,13038,1.0
10199,11728,1.0
12664,10415,6.842968850192395
12664,10115,11.620402679752965
12664,10035,6.788442333021306
12664,13216,1.0
12664,10018,9.687189593929656
12664,12587,1.0
12664,11091,11.973686801784993
12664,10019,1.0
12664,11208,16.433731069943303
12664,11728,1.0
12211,10035,1.0
12211,10018,1.0
12211,10347,1.0
12211,11208,1.0
12211,10527,1.0
12211,13375,1.0
12211,12327,1.0
13095,10035,8.90870806374748
13095,12424,9.053574604251853
13095,13216,1.0
13095,10545,9.901475429766744
13095,11308,7.412493166611012
13095,12530,1.0
13095,10898,18.257418583505537
13095,13375,1.0
12943,10545,1.0
10983,10983,100.0
10983,10448,17.45949755388324
10983,10115,14.409760442605874
10983,13059,1.0
10983,10018,19.820624179302296
12797,10574,10.314212462587934
10782,10115,1.0
10782,10019,1.0
13032,10215,1.0
13032,10115,1.0
10472,10115,14.159136794714975
10472,10415,13.340746919301402
10472,10019,1.0
10472,11184,1.0
10472,13059,1.0
10472,12041,13.130643285972255
11817,11715,1.0
11817,10415,12.601941636211517
11817,10574,11.513885447644205
11817,12814,9.213068794097575
11817,13010,1.0
11817,10018,13.379872160113452
11817,12161,10.222488655439783
11817,10905,9.230769230769232
11817,10019,1.0
11817,12566,10.421002114378123
11817,12055,1.6724840200141815
11817,11922,1.0
11817,10324,13.953907641285952
11817,11158,12.890067732709792
11817,11945,15.114173098063565
11817,11367,11.349071817863015
11817,11729,4.318335170875304
11817,10998,1.0
11817,11603,4.268327949183541
11817,11253,1.0
11817,10581,8.006407690254356
11817,10035,6.250763079179938
11817,12376,9.349469900084571
11817,10212,11.229577231219766
11817,10347,14.227759830611806
11817,12440,1.0
11817,11308,10.401898519735589
11817,11091,10.33622788243404
11817,11689,4.844384105989373
11817,10391,12.122603684516312
11817,10807,12.214096331049184
11817,10115,8.025005642584077
11817,10050,6.201736729460423
11817,12416,1.0
11817,13015,4.3852900965351465
11817,11250,11.094003924504582
11817,12924,1.0
11817,11949,14.4738604050388
11817,10018,13.379872160113452
12349,13375,1.0
11368,10294,9.62159545956939
11368,10126,1.5642194478516867
11368,10675,7.635590272269075
11368,10915,1.0
11368,12009,6.479013191860202
11368,10115,7.90432199139813
11368,11825,8.776911980822987
11368,10347,7.006898183390131
11368,12266,6.416653577152321
11368,13282,1.0
11368,12112,11.755760264309972
11730,11276,1.9117977822546812
11730,10115,13.979035613822093
11730,10347,14.870296936986566
12790,11208,1.0
10004,12997,1.0
10004,10115,4.176345347922784
10004,10591,9.682458365518542
10004,11990,6.642111641550715
10081,11184,1.0
10081,11208,9.767725810110086
11682,10115,14.038631311397811
11682,10115,14.038631311397811
11968,10545,12.574886370696422
11968,10526,6.534102628035482
13176,11583,11.322770341445956
10944,10115,7.74693511983531
10944,12327,1.0
12577,11990,13.91037210186643
12577,10257,4.836508334066745
12577,10115,10.495671428119794
12577,10115,10.495671428119794
12646,11208,1.0
12646,12424,1.0
11719,10018,10.795837927188263
12012,11715,1.0
12012,10288,12.15541595815788
12012,10115,12.580490207067815
12012,10898,8.606629658238704
12814,10545,7.800764512385157
12814,10115,8.009617314632733
12814,11208,14.159136794714975
10130,10347,17.20618004029213
11595,13011,1.0
11595,10115,14.038631311397811
11595,11126,3.418928299756789
11595,10545,12.76106574454202
11595,10019,1.0
11595,12966,4.602873089491617
11595,11771,1.0
12061,10115,12.529036043768352
12061,10347,11.846977555181846
12027,11184,1.0
12994,10115,3.8124642583151167
12994,11583,5.661385170722978
12994,10018,9.534625892455924
12994,12327,1.0
12994,10019,1.0
12994,12994,100.0
12994,13399,1.0
10597,10115,7.572522888642359
10597,10347,8.055324203115822
10597,10115,7.572522888642359
12694,10448,1.0
12694,10115,1.0
11772,10415,1.0
11772,10115,2.69581933008596
11772,10673,5.976143046671968
11772,10109,1.0
11772,10347,2.8676966733820217
11772,10545,1.0
11772,11990,1.0
11772,12530,12.5
11772,10526,6.063390625908324
11772,11689,3.254722774520597
11772,10448,2.51259453814803
11772,11184,1.0
11772,10019,1.0
11772,12055,1.0
11772,13375,1.0
11772,11771,1.0
13297,12966,1.0
13297,13270,1.0
13297,11208,1.0
11944,10115,9.242809131723293
11944,11126,5.627418551130966
11944,10347,8.193419066805777
11944,12530,7.142857142857142
11944,10520,7.199323295413852
11944,11208,2.1785510047514953
12005,12859,1.0
12005,10115,10.895024111382082
12005,10347,13.245323570650438
12005,10526,17.50350105035012
12005,10545,12.12678125181665
12005,12891,1.0
12005,12530,7.216878364870323
12005,11699,16.448792373994227
11488,11689,8.012573580802616
11488,11184,1.0
13070,11689,3.361463227264071
13070,10115,11.13692092779409
12078,10545,1.0
12078,12327,1.0
11645,10019,1.0
11645,13038,1.0
11645,10035,1.0
11645,11208,1.0
10604,10019,1.0
10604,10115,1.0
10604,13375,1.0
11709,10115,9.683668899794137
12588,11208,1.0
12688,11184,1.0
11902,10545,1.0
11902,10018,1.0
11902,10415,1.0
11902,10019,1.0
11902,10527,1.0
12740,10115,9.843740386976972
12740,10527,5.383819020581655
12740,12994,12.909944487358056
12740,12524,11.180339887498949
12740,10347,6.282808624375432
12284,10115,8.804509063256239
12284,12424,7.84062560233975
12284,12012,10.206207261596575
12284,13352,1.0
12284,10545,8.574929257125442
12284,11208,3.112864031823452
12284,10526,9.901475429766744
10366,10545,1.0
13103,10019,1.0
13103,11728,1.0
10364,11689,1.0
10364,13315,1.0
12504,10545,1.0
10042,11184,1.0
10042,11208,9.196009797434057
13381,12383,1.0
13381,10545,1.0
10487,10018,10.623213476947665
10487,12530,9.847982464479191
11167,10545,1.0
12711,10770,9.105972745135883
12711,10574,12.3004161070518
12711,10160,6.454972243679029
12711,12234,1.0
12711,10018,14.070529413628968
12711,10019,1.0
12711,12055,4.020151261036848
12711,10545,8.349657214468658
12711,10842,4.656201971797188
12711,10527,10.98967455659645
12711,13038,1.0
12711,11276,4.836508334066745
12711,10998,1.0
12711,10643,6.262242910851494
12711,11118,10.135352331138286
12711,10673,8.90870806374748
12711,10347,8.549819600709618
12711,12779,1.0
12711,13375,1.0
12711,10115,9.644856443408242
12711,12416,1.0
12711,11396,1.0
12711,12041,12.42259987499883
12711,11523,7.76296679652776
12711,11747,5.3074489243427525
11985,10115,11.252332517309616
11985,10545,10.437071518085823
12851,10019,1.0
13074,10109,1.0
11420,12885,1.0
11420,10115,11.739345417674985
11420,10115,11.739345417674985
11420,11490,10.0321544238141
11467,10115,11.683386353430187
11467,10115,11.683386353430187
11467,10343,17.60780667742938
11467,10161,20.904838270104353
11467,10018,12.986260094871307
11467,10545,11.800173873230719
11467,10347,17.951965741648493
11467,12294,1.5672903110733747
11467,10526,14.598929061844595
11467,10109,3.5892126803877704
11467,10694,10.452419135052176
10317,12416,1.0
12850,10191,1.0
12850,13038,1.0
12850,11208,1.0
10335,13216,1.0
10335,10574,11.831213107007525
10335,10347,5.263157894736842
10335,10545,9.637388493048533
10335,10115,8.658487179917634
11278,12865,4.767312946227962
11278,10115,7.270084086278815
11278,11889,1.0
11640,12202,1.0
11640,10115,1.0
11640,10161,1.0
11640,12416,1.0
11640,10018,1.0
11640,10898,1.0
11640,10019,1.0
11640,10527,1.0
11640,10583,1.0
11640,12041,1.0
11640,12671,1.0
11640,12601,1.0
11468,13216,1.0
11468,10526,15.006126199969522
11468,10764,7.354355067681902
11468,10115,11.43739277494535
11468,12416,1.0
11499,10109,1.0
11499,10545,1.0
12113,10115,11.32730943577198
12113,12416,1.0
12113,12687,6.857254813237416
12113,10018,15.9348202154215
12113,10347,16.568068911041394
12113,13178,1.0
12113,10527,13.55205412159141
12113,10347,16.568068911041394
10994,10545,21.110016546037453
10994,10527,11.113855611859675
10994,10109,17.97866299901979
10994,10115,13.005121775247103
10318,10115,13.694775891619418
10318,11126,3.3351867298253506
10318,10018,15.412224268141689
10318,13216,1.0
10318,11276,6.180642325727469
10318,11015,1.0
12261,12327,1.0
12261,10019,1.0
12261,10526,11.363310286178553
12261,11728,1.0
11550,11208,19.05302032918164
11550,12696,1.0
11550,10115,11.788454892243298
13001,10115,3.8124642583151167
13001,10673,1.0
13001,10545,4.950737714883372
13001,10019,1.0
13001,12891,1.0
13001,11728,1.0
10412,10415,12.903225806451612
10412,10019,1.0
12051,10115,15.739281264465074
12051,10545,14.598929061844595
10283,10019,1.0
10283,11184,1.0
10283,10526,15.787724448766813
10765,10109,11.935247900657215
12168,11504,2.7950849718747373
12168,13286,1.0
12555,12642,1.0
12555,12424,1.0
12555,11583,1.0
12555,13216,1.0
12555,10545,1.0
12555,10898,1.0
12555,11208,1.0
12555,10019,1.0
12555,11184,1.0
12555,10109,1.0
11345,10545,18.382665829627502
11345,11728,1.0
11345,10019,1.0
11345,10115,7.864513273256968
11413,11208,11.912173678640626
12787,10115,9.531160645787793
12787,10347,14.194374348941723
10575,10115,12.75894579008856
10575,10115,12.75894579008856
10575,13375,1.0
10575,11728,1.0
10575,10526,12.298800925361816
13069,10415,13.470397652008117
13069,12865,1.0
13069,10545,9.901475429766744
13069,10115,11.43739277494535
10098,10115,4.876920665717663
10098,12416,1.0
10098,10545,6.333004963811237
10098,11546,1.0
10098,10019,1.0
10098,12980,1.0
10098,10109,22.473328748774737
12847,10115,11.43739277494535
12847,13216,1.0
12847,10898,9.128709291752768
12847,11184,1.0
12847,13026,4.564354645876384
12847,10448,10.660035817780521
12847,10109,7.905694150420948
11298,10115,10.61863746403798
11298,10347,15.531518604934888
12302,10545,1.0
10662,10545,1.0
10662,10770,1.0
10519,11419,1.0
10519,10115,1.0
10519,10035,1.0
10519,10545,1.0
10519,12327,1.0
10519,11276,1.0
10519,10109,1.0
10776,10574,9.648062312349499
10776,10415,11.879774082787286
10776,10131,9.74601469481813
10776,10018,14.414999403128942
10776,11719,10.699012312772822
10776,12700,1.0
10776,12717,1.0
10776,12055,5.405624776173354
10776,10985,1.0
10776,10545,11.227217828476796
10776,10527,9.851380077988757
10776,13059,1.0
10776,10764,12.97186304156927
10776,11990,11.458731212852642
10776,11276,4.3355498476206
10776,10998,1.0
10776,10898,13.801311186847084
10776,12881,5.572782125753529
10776,10643,5.613608914238398
10776,10604,1.0
10776,13378,1.0
10776,10035,6.734350297014739
10776,13303,1.0
10776,12865,1.0
10776,10347,9.197090092274488
10776,10636,9.960238411119947
10776,13375,1.0
10776,10115,8.645856265563525
10776,12416,1.0
10776,11396,1.0
10776,12530,3.340765523905305
10956,10019,1.0
10956,13315,1.0
13140,10858,3.5355339059327378
13140,10115,2.69581933008596
13140,12524,1.0
10050,10415,12.70001270001905
10050,11523,1.0
10050,11208,15.249857033260467
10050,10526,9.095085938862486
10507,11208,9.52651016459082
10507,10448,10.987237551453594
10507,10545,8.747480336813908
12364,11728,1.0
11925,10018,4.941997354933901
11925,11719,15.65021406093478
11925,10019,1.0
11925,12076,2.4937733402690823
11925,10382,13.872950617564817
11925,10545,17.107143980890235
11925,10527,5.40387055747515
11925,12016,4.349653672613928
11925,12966,8.638684255813601
11925,11466,10.927167294163059
11925,11398,4.9875466805381645
11925,11015,1.0
11925,10126,10.949536134961807
11925,10347,12.612416730102236
11925,10526,11.852177018919194
11925,11308,15.368205123534828
11925,11689,4.771532074763921
11925,10115,7.90432199139813
11925,10343,15.119650007894753
11925,11237,12.313522574389605
11925,11090,7.284778196108707
11925,12611,1.0
10732,11295,3.779644730092272
10732,10115,12.227087189088335
10732,12390,7.715167498104596
10732,12076,7.715167498104596
10732,10019,1.0
10732,10115,12.227087189088335
10732,12861,16.703827619526525
